idcontrato;idAdjudicatario
10465893;504223933
10465896;517214946
10466040;512000956
10466075;505134195
10466394;502750936
10466421;502317124
10466466;RGPD
10466513;517344610
10466590;507274067
10466592;510819826
10467010;500940231
10467276;503047201
10467314;508107997
10467525;508737877
10467568;502359994
10467598;513503153
10467656;507011724
10467675;513942696
10467716;501628010
10467762;RGPD
10467779;509496237
10467797;503945650
10467811;RGPD
10467835;504100327
10467858;501748156
10467871;508622069
10467875;980095891
10468111;500809240
10468133;509299652
10468159;980023700
10468161;RGPD
10468233;510678440
10468294;517478536
10468312;505585839
10468495;515547050
10468580;506429210
10468584;500193088
10468629;504888870
10468647;501436162
10468739;503183997
10468787;501463313
10468949;504223933
10468951;510533191
10468964;RGPD
10469030;502337869
10469207;502883308
10469238;514556854
10469347;500589593
nan;1579000
10469572;B78218872
10469671;503360309
10469680;503140600
10469743;504597043
10469792;500063524
10469806;509474047
10469815;508797527
10469819;506359085
10470018;500648603
10470022;507072065
10470123;500384436
10470179;BE 0561706808
10470222;501347755
10470372;510728189
10470480;504904493
10470519;RGPD
10470520;503842770
10470527;RGPD
10470530;505331187
10470583;500948208
10470589;514052317
10470611;503604704
10470618;503842770
10470627;503502820
10470695;503531588
10470719;504615947
10470823;510728189
10470846;504346091
10470899;504539604
10470918;500900469
10470934;511181272
10470963;506370836
10470983;505267772
10471023;514187301
10471087;509023711
10471267;500833982
10471273;RGPD
10471401;505661349
a);01/15/2024
10471478;501323325
10471539;506360237
10471594;507727169
10471610;RGPD
10471624;509015255
10471638;502164700
10471655;501895230
10471667;505005468
10471695;509727581
10471698;503754803
10471844;505037483
10471896;RGPD
10472092;508561574
10472106;507268903
10472275;510607560
10472294;506657035
10472295;RGPD
10472298;503881597
10472316;514913827
10472325;501867155
10472530;RGPD
10472570;500940231
10472625;500347972
10472628;RGPD
10472636;505272539
10472688;RGPD
10472709;RGPD
10473015;516510657
10473072;RGPD
10473095;503019461
nan;497.8
10473119;502263989
10473120;508622263
10473125;501506543
nan;106.6
10473188;502124083
10473226;507636848
10473373;503197149
10473414;RGPD
10473436;RGPD
10473504;508773911
10473777;500125287
10473898;514259485
10473924;RGPD
10473945;505198290
10473951;RGPD
10504575;500378290
10504579;516241702
10504587;500013810
10504641;501968326
10504652;501402578
10504719;500384193
10504770;503504564
10504780;513443215
10504807;500697370
10504812;503864960
10504850;502693622
10504867;513246002
10504892;513246002
10504914;502878355
10504919;500697370
10504927;507299132
10504998;RGPD
10505013;509419798
10505015;RGPD
10505017;503270261
10505120;505137879
10505190;501261648
10505195;507278666
10505227;503640549
10505250;502604751
10505259;506985261
10505402;513680098
10505444;515763780
10505459;RGPD
10505500;501497463
10505575;502883278
10505664;503533815
10505675;RGPD
10505681;505154870
10505683;504899295
10505714;512047235
10505822;504459201
10505834;514515627
10505842;502351969
10505854;RGPD
10506033;509944647
10506092;501321969
10506162;500968764
10506179;510795765
10506218;502604751
10506262;503504564
nan;18400
10506290;501904921
10506299;515618136
10506447;507256727
10506484;503790656
10506551;506633837
10507034;980369959
10507052;500347506
10507192;507799607
10507217;513128395
10507284;515174491
10507356;508883415
10507376;RGPD
10507395;506767574
10507412;504193279
10507525;RGPD
10507562;RGPD
10507575;514083417
10507585;501679510
10507683;507981227
10507710;504426770
10507714;516400479
10507753;RGPD
10507785;500178933
10507810;513200606
10507820;510380980
10507837;502816457
10507845;513084274
10507856;502916974
10507863;509147984
10507873;510978959
10507877;504451081
10507896;506037169
10507998;RGPD
10508108;504293753
10508117;502311355
10508146;500347972
10508152;RGPD
10508181;508602289
10508205;504458906
10508231;507655745
10508300;513420851
10508347;510380980
10508361;506657035
10508364;504747215
10508380;RGPD
10508397;508050464
10508440;RGPD
10508472;515234583
10508499;508107997
10508540;501268146
10508579;508348684
10508581;RGPD
10508609;513215212
10508711;RGPD
10508717;500492867
10508726;501413197
10508762;504551760
10508796;505537494
10508827;501506543
10508901;504888528
10508908;513157816
10508963;504812025
10509005;504261061
10509020;504453939
10509030;506665836
10509078;501412727
10509120;502949112
10509145;500532818
10509160;500189412
10509211;505044897
10509218;500697370
10509220;500147647
10509304;501169580
10509318;500454361
10509378;503628646
10509409;505654156
10509479;503538108
10509492;505792362
10509638;506504948
10509676;510115381
10509715;510115381
10509838;505495414
10509928;507860586
10509944;508625777
10509972;500048193
10510016;513718737
10510296;508107997
10510361;505792362
10510380;502942959
10510385;503934640
10510407;501505334
10510420;503934640
10510424;508107997
10510479;503932680
10510491;501521330
10510511;508903211
10510520;500165602
10510522;502248793
10510633;503604704
10510698;500191360
10510717;503531588
10510718;500291322
10510752;505355760
10510789;500165602
10510799;504099388
10510861;501904921
10510864;504445960
10510967;505322307
10511031;502654015
10511041;516548280
10511144;503552461
10511516;510238351
10511674;500042772
10511713;500883750
10511795;508771323
10511831;500684324
10511838;500675252
10511872;506554791
10511964;504169777
10512073;500853975
10512092;508463130
10512110;502414944
10512118;504022172
10512132;510308759
10512149;500063524
10512185;513542434
10512208;500326517
10512267;501086110
10512273;502248793
10512324;504615947
10512361;514794801
10512462;503371947
10512476;507496779
10512482;RGPD
10512527;980622212
10512543;500849064
10512560;RGPD
10512569;506820513
10512583;500043256
10512588;502646802
10512615;507846044
10512664;500626413
10512695;RGPD
10512835;508306000
10512841;516150707
10512876;980711495
10513030;503502715
10513146;514300353
10513147;516165887
10513219;505044897
10513267;504863690
10513380;505786516
10513396;500233810
10513434;508107997
10513465;500209634
10513524;505141019
10513542;RGPD
10513591;510625932
10513595;516796933
10513674;501366881
10513727;509741185
10513887;506694631
10514705;980609089
10514801;502629428
10514805;509106307
10514807;980472024
10514893;503501999
10514913;501169580
10514934;508484308
10514989;504166697
10515043;500492867
10515069;514125306
10515105;508435200
10515109;RGPD
10515148;508435200
10515309;502216336
10515437;514535466
10515449;503555380
10515453;507822820
10515462;506058654
10515490;RGPD
10515516;505044897
10515521;RGPD
10515522;515209112
10515532;500906181
10515550;501643109
10515563;502266791
10515626;505148676
10515636;510726941
10515662;RGPD
10515683;503281115
10515691;RGPD
10515694;508107997
10515744;516676032
10515750;500162166
10515807;RGPD
10515809;500239819
10515811;505792362
10515816;505481839
10515820;507045491
10515843;502916974
10515848;RGPD
10515864;507072855
10515875;502210630
10515876;502262184
10515881;RGPD
10515889;502338547
10515893;RGPD
10516022;507410823
10516040;516140523
10516043;RGPD
10516073;511055013
10516090;507007921
10516107;510122639
10516112;514161973
10516149;RGPD
10516187;501847049
10516233;509347550
10516262;514520256
10516264;515253553
10516271;510886183
10516379;511060963
10516397;502513900
10516408;RGPD
10516433;500917477
245000001;146878.3
10516443;500271518
10516446;502604751
10516454;514830514
10516459;500216843
10516485;RGPD
10516489;RGPD
10516512;RGPD
10516556;509359809
10516573;501863028
10516589;500853975
10516608;501378669
10516618;508761913
10516648;503281115
10516661;508947758
10516672;515006335
10516703;RGPD
10516719;508671531
10516736;501847049
10516798;RGPD
10516823;509507476
10516831;510192688
10516848;501390324
10516863;509230598
10516911;500563993
10516912;500155739
10516936;515377660
10516939;517518732
10516942;500271518
10516949;501164375
10516978;508771323
10517018;505932857
10517064;503526568
10517073;505622149
10517078;508050413
10517114;500883750
10517150;500399670
10517194;980488842
10517234;503040630
10517265;505044897
10517287;501506543
10517320;503249696
10517333;501274928
10517334;503934640
10517376;510078346
10517412;513180192
10517429;509269826
10517439;500266344
10517526;503263869
10517530;508667216
10517531;503103551
10517632;500271518
10517687;501061126
10517731;505792362
10517743;507596641
10517767;510543871
10517770;514992093
10517791;509975925
10517939;503335827
10517942;RGPD
10517953;RGPD
10517968;RGPD
10517974;RGPD
10517977;818271604
10517985;503638587
10517990;RGPD
10517995;501895558
10518005;511060963
10518015;RGPD
10518018;503347345
10518023;507847741
10518043;501909842
10518065;506315908
10518066;RGPD
10518072;RGPD
10518086;510826687
10518095;RGPD
nan;825
10518194;513662120
10518216;506370836
10518225;513718737
10518229;501713239
10518235;RGPD
10518242;510394639
10518246;506985261
10518295;501378669
10518316;513718737
10518323;511135610
10518358;504652885
10518383;503347345
10518401;506210855
10518434;513212191
10518436;502346396
10518445;500293023
10518457;502248793
10518472;513458000
10518481;508284872
10518530;517754622
10518629;RGPD
10518719;510165460
10518748;501524177
10518796;504293753
10518798;502248793
10518799;510301789
10518815;507045491
10518854;503696536
10518856;503190470
10518863;505829509
10518865;500960046
10518915;514257865
10518932;RGPD
10518933;509898912
10518942;502877472
10518966;RGPD
10518997;RGPD
10519068;RGPD
10519081;505845539
10519129;514718960
10519164;504169777
10519177;RGPD
10519213;504313908
10519269;502388803
10519272;514780355
10519355;513718737
10519361;501707654
10519371;502289490
10519381;510229115
10519404;516902563
10519418;RGPD
10519440;502246995
10519455;501266690
10519464;512000956
10519495;508831989
10519527;RGPD
10519536;510716121
10519544;504242644
10519559;500697370
10519569;503167525
10519597;502820780
10519646;RGPD
10519748;516338021
10519778;505044897
10519787;505841517
10519847;513718737
10519854;510229050
10519913;509367739
10519934;514986212
10519949;503552461
10519961;980622212
10519968;508622263
10520007;504615947
10520008;500883750
10520009;508107997
10520011;515805017
nan;628.1
10520016;506454630
10520041;980369959
10520061;510298370
10520093;501445226
10520153;500492867
10520182;RGPD
10520195;509418627
10520212;503801771
10520225;501053190
10520235;500165602
10520312;501744304
10520347;503754803
10520350;509177557
10520372;502171480
10520378;503033936
10520398;504990926
10520408;517518732
10520411;502479418
10520499;505403480
10520510;513353801
10520519;508085349
10520521;RGPD
10520533;509491758
10520579;504504754
10520717;501973397
10520737;RGPD
10520863;502120070
10520952;505355760
10520993;500189412
10520999;502897139
10521014;503033936
10521025;503604704
10521028;RGPD
10521047;507616944
10521053;504235982
10521091;RGPD
10521101;502388803
10521420;504615947
10521717;500063524
10521723;500291322
10521767;RGPD
10521814;502801204
10521840;501086110
10521844;503047201
10521846;508284872
10522294;513219951
10522296;501315683
10522604;503387398
10522634;507925173
10522676;504320882
10522693;516140523
10522704;RGPD
10522707;516140523
10522715;500900469
10522735;503934640
10522736;509159397
10522738;503794511
10522739;514061391
10522771;509346022
10522779;507088352
10522786;502127856
10522800;RGPD
10522827;514004185
10522828;507651855
10522853;504223933
10522884;500728348
10522904;504654012
10522937;508554012
10522965;502030712
10522993;510180132
10523005;A80115777
10523023;507234847
10523049;RGPD
10523082;504887084
10523143;501525882
10523156;RGPD
10523165;501689168
10523201;RGPD
10523216;506640655
10523236;507477740
10523267;500189412
10523372;980502012
10523387;RGPD
10523417;500266743
10523427;502587652
10523439;502152567
10523449;500853975
10523469;502917709
10523471;503573280
10523485;513154990
10523503;507729617
10523509;506882918
10523517;507045491
10523526;505501155
10523554;512047707
10523559;504185179
10523635;502544180
10523643;501386050
10523655;500330859
10523656;501476180
10523677;509717853
10523683;500246963
10523694;500906840
10523708;513468994
10523710;RGPD
10523715;502607564
10523727;500883750
10523739;B46193827
10523776;515127884
10523777;501485210
10523782;RGPD
10523831;501323325
10523853;502011378
10523854;783027261
10523859;508284872
10523865;500016011
10523879;501309004
10523882;507487648
10523887;RGPD
10523890;RGPD
10523899;509374930
10523903;503583162
10523905;506819698
10523919;W0371455G
10523926;513718737
10523928;512047235
10523953;RGPD
10523962;513010220
10523976;502248793
10523995;513199195
10524000;501721037
10524016;RGPD
10524194;RGPD
10524205;515949752
10524217;504320882
10524261;510782469
10524270;515366544
10524373;512095388
10524374;RGPD
10524393;510201385
10524401;RGPD
10524406;504122070
10524429;503808059
10524442;RGPD
10524461;RGPD
10524465;515760650
10524469;502127856
10524475;500512884
10524503;503237612
10524528;RGPD
10524536;507945662
10524551;513718737
10524615;513718737
10524640;513718737
10524641;501378669
nan;101967
10524722;505953307
10524750;509370870
nan;42420.72
10524776;505068753
10524796;514556773
10524952;500077568
10524963;510616593
10524977;502563664
10525120;515185370
10525155;RGPD
10525157;513514872
10525163;RGPD
10525170;500233810
10525191;510693920
10525227;500697370
10525285;501075666
10525317;502536071
10525348;500048193
10525381;509119115
10525388;507155165
10525468;502820780
10525503;502167610
10525544;500246530
10525545;504223933
10525608;513702466
10525631;502604751
10525633;502609800
10525837;500675252
10526130;509600514
10526138;508758190
10526144;RGPD
10526253;RGPD
10526678;500918880
10526707;503742732
10526712;980560241
10526713;500134960
10526724;509035167
10526730;501098941
10526731;501643109
10526740;502121998
10526776;504072056
10526779;503934640
10526780;504518569
10526853;513718737
10526867;514185155
10526882;504133799
10526896;RGPD
10526908;504447971
10526940;500139962
10526967;513829547
10526975;502609800
10526986;500492867
10526994;501415238
10526999;999999999
10527008;502248793
10527022;514951486
10527037;504813480
10527057;513196781
10527072;504346091
10527077;513113630
